,officialnamestate,month_year,TemperatureMean
569,"New South Wales,South Australia",2015-06,10.699652725
570,"New South Wales,South Australia",2015-07,10.053958298387098
571,"New South Wales,South Australia",2015-08,11.737526741935485
572,"New South Wales,South Australia",2015-09,14.567291533333334
573,"New South Wales,South Australia",2015-10,23.65258058064516
574,"New South Wales,South Australia",2015-11,23.89559016666667
575,"New South Wales,South Australia",2015-12,27.791592612903223
576,"New South Wales,South Australia",2016-01,27.26706314516129
577,"New South Wales,South Australia",2016-02,27.300474051724137
578,"New South Wales,South Australia",2016-03,25.22452277419355
579,"New South Wales,South Australia",2016-04,19.9299304
580,"New South Wales,South Australia",2016-05,15.452211
581,"New South Wales,South Australia",2016-06,11.222013748333332
582,"New South Wales,South Australia",2016-07,11.223313129032258
583,"New South Wales,South Australia",2016-08,12.25530249516129
584,"New South Wales,South Australia",2016-09,13.17513875
585,"New South Wales,South Australia",2016-10,17.397338741935485
586,"New South Wales,South Australia",2016-11,21.911596966666664
587,"New South Wales,South Australia",2016-12,25.823242806451614
588,"New South Wales,South Australia",2017-01,28.07882006451613
589,"New South Wales,South Australia",2017-02,26.795790714285715
590,"New South Wales,South Australia",2017-03,25.56534564516129
591,"New South Wales,South Australia",2017-04,18.35768776666667
592,"New South Wales,South Australia",2017-05,13.535540367741936
593,"New South Wales,South Australia",2017-06,10.204354115
594,"New South Wales,South Australia",2017-07,11.921326587096774
595,"New South Wales,South Australia",2017-08,11.887153266129031
596,"New South Wales,South Australia",2017-09,16.721229216666668
597,"New South Wales,South Australia",2017-10,20.079055177419356
598,"New South Wales,South Australia",2017-11,23.598243183333334
599,"New South Wales,South Australia",2017-12,25.151468241935486
600,"New South Wales,South Australia",2018-01,29.402778693548388
601,"New South Wales,South Australia",2018-02,27.568707089285713
602,"New South Wales,South Australia",2018-03,23.800056919354837
603,"New South Wales,South Australia",2018-04,21.5722017
604,"New South Wales,South Australia",2018-05,13.80929708064516
605,"New South Wales,South Australia",2018-06,10.172756926666667
606,"New South Wales,South Australia",2018-07,11.522502675806452
607,"New South Wales,South Australia",2018-08,13.081978483870968
608,"New South Wales,South Australia",2018-09,15.081611366666667
609,"New South Wales,South Australia",2018-10,20.52603129032258
610,"New South Wales,South Australia",2018-11,21.529007200000002
611,"New South Wales,South Australia",2018-12,27.58150829032258
612,"New South Wales,South Australia",2019-01,31.108558387096775
613,"New South Wales,South Australia",2019-02,26.492070285714284
614,"New South Wales,South Australia",2019-03,24.236179306451614
615,"New South Wales,South Australia",2019-04,19.826993191666666
616,"New South Wales,South Australia",2019-05,14.761346798387097
617,"New South Wales,South Australia",2019-06,11.189840239999999
618,"New South Wales,South Australia",2019-07,12.283322620967741
619,"New South Wales,South Australia",2019-08,11.893672058064515
620,"New South Wales,South Australia",2019-09,16.691055600000002
621,"New South Wales,South Australia",2019-10,21.28822877419355
622,"New South Wales,South Australia",2019-11,21.7111252
623,"New South Wales,South Australia",2019-12,28.629727564516127
624,"New South Wales,South Australia",2020-01,27.398544725806453
625,"New South Wales,South Australia",2020-02,24.505033206896552
626,"New South Wales,South Australia",2020-03,22.493369919354837
627,"New South Wales,South Australia",2020-04,17.830535
628,"New South Wales,South Australia",2020-05,12.660405822580644
629,"New South Wales,South Australia",2020-06,11.100013896666667
630,"New South Wales,South Australia",2020-07,10.67996233064516
631,"New South Wales,South Australia",2020-08,11.537489385483871
632,"New South Wales,South Australia",2020-09,17.147826541666667
633,"New South Wales,South Australia",2020-10,18.70862514516129
634,"New South Wales,South Australia",2020-11,25.657063
635,"New South Wales,South Australia",2020-12,24.298443903225806
636,"New South Wales,South Australia",2021-01,25.82055406451613
637,"New South Wales,South Australia",2021-02,25.204867964285715
638,"New South Wales,South Australia",2021-03,21.868773112903227
639,"New South Wales,South Australia",2021-04,18.33154196666667
640,"New South Wales,South Australia",2021-05,13.914606229032257
641,"New South Wales,South Australia",2021-06,11.617027758333334
642,"New South Wales,South Australia",2021-07,11.111783498387096
643,"New South Wales,South Australia",2021-08,12.917395177419355
644,"New South Wales,South Australia",2021-09,16.146055408333336
645,"New South Wales,South Australia",2021-10,17.95261025
646,"New South Wales,South Australia",2021-11,20.361646083333333
647,"New South Wales,South Australia",2021-12,25.728551467741934
648,"New South Wales,South Australia",2022-01,28.116253048387097
649,"New South Wales,South Australia",2022-02,25.92949582142857
650,"New South Wales,South Australia",2022-03,23.3114479516129
651,"New South Wales,South Australia",2022-04,19.282062766666666
652,"New South Wales,South Australia",2022-05,13.252610346774194
653,"New South Wales,South Australia",2022-06,10.928104063333333
654,"New South Wales,South Australia",2022-07,10.1284165
655,"New South Wales,South Australia",2022-08,12.98601081451613
656,"New South Wales,South Australia",2022-09,14.248590383333333
657,"New South Wales,South Australia",2022-10,17.24494916935484
658,"New South Wales,South Australia",2022-11,18.89855565
659,"New South Wales,South Australia",2022-12,24.068571564516127
660,"New South Wales,South Australia",2023-01,27.465177741935484
661,"New South Wales,South Australia",2023-02,26.50018017857143
662,"New South Wales,South Australia",2023-03,23.573511048387097
663,"New South Wales,South Australia",2023-04,17.598659833333333
664,"New South Wales,South Australia",2023-05,13.449552387096775
665,"New South Wales,South Australia",2023-06,12.347687441666666
666,"New South Wales,South Australia",2023-07,10.864539025806451
667,"New South Wales,South Australia",2023-08,13.075829322580645
668,"New South Wales,South Australia",2023-09,18.62199336666667
669,"New South Wales,South Australia",2023-10,19.017899274193546
670,"New South Wales,South Australia",2023-11,23.1641115
671,"New South Wales,South Australia",2023-12,26.28829601612903
672,"New South Wales,Victoria",2010-01,24.754599731182797
673,"New South Wales,Victoria",2010-02,23.782543928571428
674,"New South Wales,Victoria",2010-03,19.765038870967743
675,"New South Wales,Victoria",2010-04,16.191819733333332
676,"New South Wales,Victoria",2010-05,11.643040475268817
677,"New South Wales,Victoria",2010-06,8.741634328888889
678,"New South Wales,Victoria",2010-07,7.939657709677419
679,"New South Wales,Victoria",2010-08,8.057287697849462
680,"New South Wales,Victoria",2010-09,10.741402908888888
681,"New South Wales,Victoria",2010-10,14.576933860215053
682,"New South Wales,Victoria",2010-11,18.131564977777778
683,"New South Wales,Victoria",2010-12,19.65267311827957
684,"New South Wales,Victoria",2011-01,23.489837236559136
685,"New South Wales,Victoria",2011-02,21.773664857142858
686,"New South Wales,Victoria",2011-03,18.318107849462365
687,"New South Wales,Victoria",2011-04,14.307074266666667
688,"New South Wales,Victoria",2011-05,10.196759080645162
689,"New South Wales,Victoria",2011-06,8.707722195555554
690,"New South Wales,Victoria",2011-07,7.894563666666667
691,"New South Wales,Victoria",2011-08,10.5867232
692,"New South Wales,Victoria",2011-09,12.531981634444444
693,"New South Wales,Victoria",2011-10,15.482534337634409
694,"New South Wales,Victoria",2011-11,19.6512874
695,"New South Wales,Victoria",2011-12,20.96739095698925
696,"New South Wales,Victoria",2012-01,23.307399935483872
697,"New South Wales,Victoria",2012-02,21.867358459770116
698,"New South Wales,Victoria",2012-03,17.69236843010753
699,"New South Wales,Victoria",2012-04,15.301194562222223
700,"New South Wales,Victoria",2012-05,10.745661379569892
701,"New South Wales,Victoria",2012-06,8.366518621111112
702,"New South Wales,Victoria",2012-07,7.860491051612903
703,"New South Wales,Victoria",2012-08,8.760423815053763
704,"New South Wales,Victoria",2012-09,12.496912151111113
705,"New South Wales,Victoria",2012-10,15.405092576344085
706,"New South Wales,Victoria",2012-11,20.561819633333336
707,"New South Wales,Victoria",2012-12,21.837798612903228
708,"New South Wales,Victoria",2013-01,24.824917849462366
709,"New South Wales,Victoria",2013-02,23.978823607142857
710,"New South Wales,Victoria",2013-03,20.741270849462364
711,"New South Wales,Victoria",2013-04,16.09223637222222
712,"New South Wales,Victoria",2013-05,11.598058425806453
713,"New South Wales,Victoria",2013-06,8.816425996666666
714,"New South Wales,Victoria",2013-07,9.084751839784946
715,"New South Wales,Victoria",2013-08,10.346243884946237
716,"New South Wales,Victoria",2013-09,14.542768618888887
717,"New South Wales,Victoria",2013-10,15.292950950537636
718,"New South Wales,Victoria",2013-11,18.101287288888887
719,"New South Wales,Victoria",2013-12,22.213493139784948
720,"New South Wales,Victoria",2014-01,25.53354216129032
721,"New South Wales,Victoria",2014-02,23.9154555
722,"New South Wales,Victoria",2014-03,20.41925029032258
723,"New South Wales,Victoria",2014-04,15.939736427777778
724,"New South Wales,Victoria",2014-05,13.083788640860217
725,"New South Wales,Victoria",2014-06,9.695361095555556
726,"New South Wales,Victoria",2014-07,8.14689341827957
727,"New South Wales,Victoria",2014-08,8.797431051612904
728,"New South Wales,Victoria",2014-09,12.680315121111112
729,"New South Wales,Victoria",2014-10,17.97523156129032
730,"New South Wales,Victoria",2014-11,20.587375161111108
731,"New South Wales,Victoria",2014-12,21.952359494623657
732,"New South Wales,Victoria",2015-01,22.617211720430106
733,"New South Wales,Victoria",2015-02,24.347747166666664
734,"New South Wales,Victoria",2015-03,19.22912930645161
735,"New South Wales,Victoria",2015-04,14.436750161111112
736,"New South Wales,Victoria",2015-05,11.495975025806452
737,"New South Wales,Victoria",2015-06,8.283000022222222
738,"New South Wales,Victoria",2015-07,7.306862006236559
739,"New South Wales,Victoria",2015-08,8.763403304301075
740,"New South Wales,Victoria",2015-09,11.436819585555556
741,"New South Wales,Victoria",2015-10,19.86519556989247
742,"New South Wales,Victoria",2015-11,20.25304648888889
743,"New South Wales,Victoria",2015-12,24.07630664516129
744,"New South Wales,Victoria",2016-01,23.906235053763442
745,"New South Wales,Victoria",2016-02,23.829954241379312
746,"New South Wales,Victoria",2016-03,22.67317052688172
747,"New South Wales,Victoria",2016-04,17.173393766666667
748,"New South Wales,Victoria",2016-05,12.629980422580646
749,"New South Wales,Victoria",2016-06,8.868995426666666
750,"New South Wales,Victoria",2016-07,9.190867420430108
751,"New South Wales,Victoria",2016-08,9.289052889247312
752,"New South Wales,Victoria",2016-09,11.330754764444444
753,"New South Wales,Victoria",2016-10,13.344787823655913
754,"New South Wales,Victoria",2016-11,18.24512982222222
755,"New South Wales,Victoria",2016-12,22.461902559139784
756,"New South Wales,Victoria",2017-01,24.40668027956989
757,"New South Wales,Victoria",2017-02,22.711399023809523
758,"New South Wales,Victoria",2017-03,22.152580903225807
759,"New South Wales,Victoria",2017-04,15.308634488888888
760,"New South Wales,Victoria",2017-05,10.38920711827957
761,"New South Wales,Victoria",2017-06,6.348148253777778
762,"New South Wales,Victoria",2017-07,7.565260036344086
763,"New South Wales,Victoria",2017-08,8.21635768172043
764,"New South Wales,Victoria",2017-09,11.787407633333332
765,"New South Wales,Victoria",2017-10,16.114588132258064
766,"New South Wales,Victoria",2017-11,20.46025484111111
767,"New South Wales,Victoria",2017-12,21.400295827956988
768,"New South Wales,Victoria",2018-01,25.051931086021508
769,"New South Wales,Victoria",2018-02,23.206463476190475
770,"New South Wales,Victoria",2018-03,20.190417032258065
771,"New South Wales,Victoria",2018-04,17.759907516666665
772,"New South Wales,Victoria",2018-05,11.355761797849462
773,"New South Wales,Victoria",2018-06,7.703657526333334
774,"New South Wales,Victoria",2018-07,7.868575462258065
775,"New South Wales,Victoria",2018-08,8.897383666666666
776,"New South Wales,Victoria",2018-09,11.436365922222222
777,"New South Wales,Victoria",2018-10,17.03660869892473
778,"New South Wales,Victoria",2018-11,18.380463127777777
779,"New South Wales,Victoria",2018-12,23.301729548387097
780,"New South Wales,Victoria",2019-01,27.030605032258062
781,"New South Wales,Victoria",2019-02,22.441433773809525
782,"New South Wales,Victoria",2019-03,20.26051098924731
783,"New South Wales,Victoria",2019-04,16.48083353222222
784,"New South Wales,Victoria",2019-05,11.443597892473118
785,"New South Wales,Victoria",2019-06,8.15481495
786,"New South Wales,Victoria",2019-07,8.880492995698924
787,"New South Wales,Victoria",2019-08,7.866469654193549
788,"New South Wales,Victoria",2019-09,11.512754802222222
789,"New South Wales,Victoria",2019-10,16.671084487096774
790,"New South Wales,Victoria",2019-11,18.012708536666665
791,"New South Wales,Victoria",2019-12,24.229932817204304
792,"New South Wales,Victoria",2020-01,24.219224956989247
793,"New South Wales,Victoria",2020-02,22.187615183908047
794,"New South Wales,Victoria",2020-03,19.06767940860215
795,"New South Wales,Victoria",2020-04,14.022361433333334
796,"New South Wales,Victoria",2020-05,9.864610334408603
797,"New South Wales,Victoria",2020-06,7.976435332222223
798,"New South Wales,Victoria",2020-07,7.6163127903225805
799,"New South Wales,Victoria",2020-08,8.212594197849462
800,"New South Wales,Victoria",2020-09,12.447777982222222
801,"New South Wales,Victoria",2020-10,15.273951867741934
802,"New South Wales,Victoria",2020-11,20.887523355555555
803,"New South Wales,Victoria",2020-12,20.221913333333333
804,"New South Wales,Victoria",2021-01,22.69594988172043
805,"New South Wales,Victoria",2021-02,21.83034730952381
806,"New South Wales,Victoria",2021-03,18.401707129032257
807,"New South Wales,Victoria",2021-04,14.720440026666667
808,"New South Wales,Victoria",2021-05,11.199063751612902
809,"New South Wales,Victoria",2021-06,8.934768753333334
810,"New South Wales,Victoria",2021-07,7.759995581720431
811,"New South Wales,Victoria",2021-08,9.427446368817204
812,"New South Wales,Victoria",2021-09,11.896481603333333
813,"New South Wales,Victoria",2021-10,13.90338736236559
814,"New South Wales,Victoria",2021-11,16.85935209222222
815,"New South Wales,Victoria",2021-12,21.740954494623654
816,"New South Wales,Victoria",2022-01,25.07881287096774
817,"New South Wales,Victoria",2022-02,22.646121380952383
818,"New South Wales,Victoria",2022-03,20.109547677419354
819,"New South Wales,Victoria",2022-04,16.07425944888889
820,"New South Wales,Victoria",2022-05,10.967948230107526
821,"New South Wales,Victoria",2022-06,8.387106613333334
822,"New South Wales,Victoria",2022-07,7.3092564053763445
823,"New South Wales,Victoria",2022-08,9.567052103225805
824,"New South Wales,Victoria",2022-09,10.86641229
825,"New South Wales,Victoria",2022-10,14.1375943
826,"New South Wales,Victoria",2022-11,14.92995388111111
827,"New South Wales,Victoria",2022-12,19.543687446236557
828,"New South Wales,Victoria",2023-01,23.02715523655914
829,"New South Wales,Victoria",2023-02,22.08751505952381
830,"New South Wales,Victoria",2023-03,19.85771069892473
831,"New South Wales,Victoria",2023-04,14.469977133333332
832,"New South Wales,Victoria",2023-05,9.897428458064516
833,"New South Wales,Victoria",2023-06,9.426412278222221
834,"New South Wales,Victoria",2023-07,8.179148807526882
835,"New South Wales,Victoria",2023-08,9.466402453763441
836,"New South Wales,Victoria",2023-09,13.635416833333334
837,"New South Wales,Victoria",2023-10,14.682419702150538
838,"New South Wales,Victoria",2023-11,19.62101867777778
839,"New South Wales,Victoria",2023-12,22.119673182795697
840,Northern Territory,2010-01,28.598046161290323
841,Northern Territory,2010-02,28.958259792173255
842,Northern Territory,2010-03,27.313488144131775
843,Northern Territory,2010-04,26.176713530496457
844,Northern Territory,2010-05,23.076639378002742
845,Northern Territory,2010-06,19.75440552535461
846,Northern Territory,2010-07,20.324779834969114
847,Northern Territory,2010-08,21.242228631400135
848,Northern Territory,2010-09,24.497637683829787
849,Northern Territory,2010-10,25.849330905971172
850,Northern Territory,2010-11,27.573148976773048
851,Northern Territory,2010-12,28.462179083390527
852,Northern Territory,2011-01,28.688034134866164
853,Northern Territory,2011-02,27.00167811018237
854,Northern Territory,2011-03,25.255607310569665
855,Northern Territory,2011-04,23.998903187943263
856,Northern Territory,2011-05,20.515420550102952
857,Northern Territory,2011-06,17.749344237624115
858,Northern Territory,2011-07,19.621674122855183
859,Northern Territory,2011-08,21.574224327556625
860,Northern Territory,2011-09,24.729164725
861,Northern Territory,2011-10,28.151921146190805
862,Northern Territory,2011-11,27.879875499113478
863,Northern Territory,2011-12,29.11141553260124
864,Northern Territory,2012-01,30.003559104323955
865,Northern Territory,2012-02,28.80753223991196
866,Northern Territory,2012-03,26.083263319492108
867,Northern Territory,2012-04,25.11322947251773
868,Northern Territory,2012-05,21.766083282772822
869,Northern Territory,2012-06,18.411340398156028
870,Northern Territory,2012-07,18.540493486273164
871,Northern Territory,2012-08,21.24706662817433
872,Northern Territory,2012-09,25.57601759131206
873,Northern Territory,2012-10,28.273405064344544
874,Northern Territory,2012-11,30.39601023617021
875,Northern Territory,2012-12,30.348547349347974
876,Northern Territory,2013-01,31.3605426757035
877,Northern Territory,2013-02,29.639706132218844
878,Northern Territory,2013-03,28.73904794989705
879,Northern Territory,2013-04,26.3833388035461
880,Northern Territory,2013-05,23.837532197151685
881,Northern Territory,2013-06,20.882240961524822
882,Northern Territory,2013-07,20.64785450188744
883,Northern Territory,2013-08,22.90902042192862
884,Northern Territory,2013-09,27.254125627659572
885,Northern Territory,2013-10,28.84926516437886
886,Northern Territory,2013-11,29.348875927304967
887,Northern Territory,2013-12,29.537526529855867
888,Northern Territory,2014-01,28.652254334248454
889,Northern Territory,2014-02,26.931908594604863
890,Northern Territory,2014-03,28.06139548043926
891,Northern Territory,2014-04,26.54591121613475
892,Northern Territory,2014-05,24.439376049931365
893,Northern Territory,2014-06,20.157419008687942
894,Northern Territory,2014-07,19.776158224433768
895,Northern Territory,2014-08,20.223876855730953
896,Northern Territory,2014-09,25.602497377659574
897,Northern Territory,2014-10,28.874012040150998
898,Northern Territory,2014-11,30.581038328368795
899,Northern Territory,2014-12,29.823754704529854
900,Northern Territory,2015-01,27.46548640013727
901,Northern Territory,2015-02,29.935746868161093
902,Northern Territory,2015-03,29.280342863761152
903,Northern Territory,2015-04,25.53360698138298
904,Northern Territory,2015-05,22.75606198901853
905,Northern Territory,2015-06,21.189135898758867
906,Northern Territory,2015-07,19.697414095710364
907,Northern Territory,2015-08,21.750848641729583
908,Northern Territory,2015-09,24.60732517712766
909,Northern Territory,2015-10,29.197101723404256
910,Northern Territory,2015-11,30.95580714078014
911,Northern Territory,2015-12,28.730543719286203
912,Northern Territory,2016-01,29.843673634179822
913,Northern Territory,2016-02,30.303478683418927
914,Northern Territory,2016-03,29.422874577556623
915,Northern Territory,2016-04,28.198281954255318
916,Northern Territory,2016-05,24.902477326527112
917,Northern Territory,2016-06,22.1019255064539
918,Northern Territory,2016-07,20.264458248936172
919,Northern Territory,2016-08,22.01537908682224
920,Northern Territory,2016-09,24.859141845744677
921,Northern Territory,2016-10,27.288455959505836
922,Northern Territory,2016-11,30.022420581914893
923,Northern Territory,2016-12,28.778071300617707
924,Northern Territory,2017-01,27.954488796156483
925,Northern Territory,2017-02,28.18065463487842
926,Northern Territory,2017-03,28.986962788606725
927,Northern Territory,2017-04,25.68869874769504
928,Northern Territory,2017-05,23.415183551647218
929,Northern Territory,2017-06,20.052173929432623
930,Northern Territory,2017-07,21.585505709849006
931,Northern Territory,2017-08,22.402810105525052
932,Northern Territory,2017-09,25.51431490248227
933,Northern Territory,2017-10,28.502667155456418
934,Northern Territory,2017-11,28.734243232269502
935,Northern Territory,2017-12,30.209385472889497
936,Northern Territory,2018-01,28.898627035003432
937,Northern Territory,2018-02,29.238900870820668
938,Northern Territory,2018-03,28.11200996087852
939,Northern Territory,2018-04,27.63476849219858
940,Northern Territory,2018-05,22.515245760809886
941,Northern Territory,2018-06,20.183035353829787
942,Northern Territory,2018-07,20.467340513726835
943,Northern Territory,2018-08,21.155120062800275
944,Northern Territory,2018-09,25.13868399326241
945,Northern Territory,2018-10,28.942019544955386
946,Northern Territory,2018-11,29.559487051241135
947,Northern Territory,2018-12,31.80460752367879
948,Northern Territory,2019-01,31.566977451956074
949,Northern Territory,2019-02,30.424610441489364
950,Northern Territory,2019-03,29.596085422100206
951,Northern Territory,2019-04,26.462853610283688
952,Northern Territory,2019-05,22.900647397906656
953,Northern Territory,2019-06,19.93456089815603
954,Northern Territory,2019-07,20.643395776252575
955,Northern Territory,2019-08,20.98163505164722
956,Northern Territory,2019-09,24.658852411524823
957,Northern Territory,2019-10,28.668996352436515
958,Northern Territory,2019-11,29.934629669858158
959,Northern Territory,2019-12,32.61299521276596
960,Northern Territory,2020-01,30.38322865888813
961,Northern Territory,2020-02,29.8000571056493
962,Northern Territory,2020-03,28.22830416815374
963,Northern Territory,2020-04,27.247796742907802
964,Northern Territory,2020-05,22.002858027453673
965,Northern Territory,2020-06,20.881510506560286
966,Northern Territory,2020-07,20.038487721173645
967,Northern Territory,2020-08,23.283630445950585
968,Northern Territory,2020-09,27.093028709574465
969,Northern Territory,2020-10,27.576790640871653
970,Northern Territory,2020-11,31.42772065815603
971,Northern Territory,2020-12,28.07627013761153
972,Northern Territory,2021-01,29.128990545298556
973,Northern Territory,2021-02,28.04884104445289
974,Northern Territory,2021-03,27.37089592124228
975,Northern Territory,2021-04,25.572142149822696
976,Northern Territory,2021-05,22.928569377659574
977,Northern Territory,2021-06,20.30342983890071
978,Northern Territory,2021-07,21.56032266002059
979,Northern Territory,2021-08,22.645657147906658
980,Northern Territory,2021-09,25.467362342730496
981,Northern Territory,2021-10,28.92843574691146
982,Northern Territory,2021-11,28.026659839007092
983,Northern Territory,2021-12,30.61471603328758
984,Northern Territory,2022-01,29.294110042553193
985,Northern Territory,2022-02,28.432589161854104
986,Northern Territory,2022-03,29.868706124571034
987,Northern Territory,2022-04,27.531000819858154
988,Northern Territory,2022-05,24.06598146087852
989,Northern Territory,2022-06,20.66822815460993
990,Northern Territory,2022-07,18.1267405620453
991,Northern Territory,2022-08,22.168874776767332
992,Northern Territory,2022-09,25.662759059929076
993,Northern Territory,2022-10,27.965495305936855
994,Northern Territory,2022-11,27.75816390531915
995,Northern Territory,2022-12,28.77040764138641
996,Northern Territory,2023-01,27.718570279341108
997,Northern Territory,2023-02,27.683358521656537
998,Northern Territory,2023-03,27.965384471173643
999,Northern Territory,2023-04,25.48054127358156
1000,Northern Territory,2023-05,20.940220036032944
1001,Northern Territory,2023-06,21.61217096117021
1002,Northern Territory,2023-07,19.92108039423473
1003,Northern Territory,2023-08,22.995359718771446
1004,Northern Territory,2023-09,25.88813360141844
1005,Northern Territory,2023-10,28.015992928620456
1006,Northern Territory,2023-11,29.387226395035462
1007,Northern Territory,2023-12,31.014069036032943
1008,"Northern Territory,Queensland",2010-01,29.724369887096774
1009,"Northern Territory,Queensland",2010-02,28.608040428571428
1010,"Northern Territory,Queensland",2010-03,27.152259532258064
1011,"Northern Territory,Queensland",2010-04,25.790389166666667
1012,"Northern Territory,Queensland",2010-05,21.45602293548387
1013,"Northern Territory,Queensland",2010-06,17.668131883333334
1014,"Northern Territory,Queensland",2010-07,18.401284903225807
1015,"Northern Territory,Queensland",2010-08,19.102360258064518
1016,"Northern Territory,Queensland",2010-09,23.697507083333335
1017,"Northern Territory,Queensland",2010-10,26.35306606451613
1018,"Northern Territory,Queensland",2010-11,28.104590366666667
1019,"Northern Territory,Queensland",2010-12,29.6454719516129
1020,"Northern Territory,Queensland",2011-01,30.16872480645161
1021,"Northern Territory,Queensland",2011-02,28.942898875
1022,"Northern Territory,Queensland",2011-03,25.497589032258063
1023,"Northern Territory,Queensland",2011-04,24.068826750000003
1024,"Northern Territory,Queensland",2011-05,19.067010661290322
1025,"Northern Territory,Queensland",2011-06,16.438305433333333
1026,"Northern Territory,Queensland",2011-07,17.466943548387096
1027,"Northern Territory,Queensland",2011-08,20.44856309677419
1028,"Northern Territory,Queensland",2011-09,24.2521944
1029,"Northern Territory,Queensland",2011-10,28.9440945
1030,"Northern Territory,Queensland",2011-11,29.28264611666667
1031,"Northern Territory,Queensland",2011-12,30.330922387096773
1032,"Northern Territory,Queensland",2012-01,32.27954438709678
1033,"Northern Territory,Queensland",2012-02,29.966385103448275
1034,"Northern Territory,Queensland",2012-03,26.45138585483871
1035,"Northern Territory,Queensland",2012-04,26.041847583333332
1036,"Northern Territory,Queensland",2012-05,20.81721222580645
1037,"Northern Territory,Queensland",2012-06,16.677194483333334
1038,"Northern Territory,Queensland",2012-07,16.5358615
1039,"Northern Territory,Queensland",2012-08,20.10918133870968
1040,"Northern Territory,Queensland",2012-09,25.3892432
1041,"Northern Territory,Queensland",2012-10,28.593489516129033
1042,"Northern Territory,Queensland",2012-11,31.811396
1043,"Northern Territory,Queensland",2012-12,32.52756190322581
1044,"Northern Territory,Queensland",2013-01,33.69950398387097
1045,"Northern Territory,Queensland",2013-02,31.67377707142857
1046,"Northern Territory,Queensland",2013-03,30.824571370967742
1047,"Northern Territory,Queensland",2013-04,27.456222466666667
1048,"Northern Territory,Queensland",2013-05,22.779409951612905
1049,"Northern Territory,Queensland",2013-06,19.413687583333335
1050,"Northern Territory,Queensland",2013-07,19.795102177419356
1051,"Northern Territory,Queensland",2013-08,22.36311314516129
1052,"Northern Territory,Queensland",2013-09,27.781812866666666
1053,"Northern Territory,Queensland",2013-10,29.511701661290324
1054,"Northern Territory,Queensland",2013-11,30.210354400000003
1055,"Northern Territory,Queensland",2013-12,32.74446383870968
1056,"Northern Territory,Queensland",2014-01,31.487978483870968
1057,"Northern Territory,Queensland",2014-02,27.910123803571427
1058,"Northern Territory,Queensland",2014-03,28.766305435483872
1059,"Northern Territory,Queensland",2014-04,28.376014183333332
1060,"Northern Territory,Queensland",2014-05,24.22262264516129
1061,"Northern Territory,Queensland",2014-06,18.770840200000002
1062,"Northern Territory,Queensland",2014-07,18.028032096774194
1063,"Northern Territory,Queensland",2014-08,19.10047822580645
1064,"Northern Territory,Queensland",2014-09,25.34906975
1065,"Northern Territory,Queensland",2014-10,29.335458709677418
1066,"Northern Territory,Queensland",2014-11,32.607437733333335
1067,"Northern Territory,Queensland",2014-12,31.505619983870968
1068,"Northern Territory,Queensland",2015-01,29.39607698387097
1069,"Northern Territory,Queensland",2015-02,33.39263855357143
1070,"Northern Territory,Queensland",2015-03,32.24762224193549
1071,"Northern Territory,Queensland",2015-04,25.846465433333332
1072,"Northern Territory,Queensland",2015-05,22.40313314516129
1073,"Northern Territory,Queensland",2015-06,20.097472266666667
1074,"Northern Territory,Queensland",2015-07,18.195807548387094
1075,"Northern Territory,Queensland",2015-08,20.64842891935484
1076,"Northern Territory,Queensland",2015-09,23.913583433333333
1077,"Northern Territory,Queensland",2015-10,29.978200177419353
1078,"Northern Territory,Queensland",2015-11,32.40469483333333
1079,"Northern Territory,Queensland",2015-12,30.49987377419355
1080,"Northern Territory,Queensland",2016-01,31.86173529032258
1081,"Northern Territory,Queensland",2016-02,32.09501313793103
1082,"Northern Territory,Queensland",2016-03,29.372790532258062
1083,"Northern Territory,Queensland",2016-04,29.166153
1084,"Northern Territory,Queensland",2016-05,24.299403387096774
1085,"Northern Territory,Queensland",2016-06,19.02670815
1086,"Northern Territory,Queensland",2016-07,18.39557241935484
1087,"Northern Territory,Queensland",2016-08,20.54819343548387
1088,"Northern Territory,Queensland",2016-09,22.80775003333333
1089,"Northern Territory,Queensland",2016-10,26.69832814516129
1090,"Northern Territory,Queensland",2016-11,30.8965003
1091,"Northern Territory,Queensland",2016-12,30.588449161290324
1092,"Northern Territory,Queensland",2017-01,30.572154145161292
1093,"Northern Territory,Queensland",2017-02,30.24825732142857
1094,"Northern Territory,Queensland",2017-03,31.518660209677417
1095,"Northern Territory,Queensland",2017-04,26.817277566666668
1096,"Northern Territory,Queensland",2017-05,23.356394967741934
1097,"Northern Territory,Queensland",2017-06,19.187451099999997
1098,"Northern Territory,Queensland",2017-07,20.314862661290324
1099,"Northern Territory,Queensland",2017-08,21.38945941935484
1100,"Northern Territory,Queensland",2017-09,25.840020766666665
1101,"Northern Territory,Queensland",2017-10,29.271852419354836
1102,"Northern Territory,Queensland",2017-11,30.14995156666667
1103,"Northern Territory,Queensland",2017-12,33.01036029032258
1104,"Northern Territory,Queensland",2018-01,31.489997370967743
1105,"Northern Territory,Queensland",2018-02,32.51574267857143
1106,"Northern Territory,Queensland",2018-03,28.44063577419355
1107,"Northern Territory,Queensland",2018-04,28.079257166666665
1108,"Northern Territory,Queensland",2018-05,21.777799467741936
1109,"Northern Territory,Queensland",2018-06,18.731617791666668
1110,"Northern Territory,Queensland",2018-07,18.834284750000002
1111,"Northern Territory,Queensland",2018-08,19.91119993548387
